tripID,vehicle_id,blockID,direction,garage,messageCode,routeNumber
7057551,220,9040,0,ELMO,927,90
7057551,249,9040,0,ELMO,927,90
7057552,401,9047,0,ELMO,927,90
7057552,225,9047,0,ELMO,927,90
7057552,235,9047,0,ELMO,927,90
7057552,406,9047,0,ELMO,927,90
7057552,532,9047,0,ELMO,927,90
7057552,209,9047,0,ELMO,927,90
7057552,523,9047,0,ELMO,927,90
7057552,103,9047,0,ELMO,927,90
7057552,246,9047,0,ELMO,927,90
7057552,325,9047,0,ELMO,927,90
7057552,243,9047,0,ELMO,927,90
7057552,122,9047,0,ELMO,927,90
7057553,225,9041,0,ELMO,927,90
7057553,242,9041,0,ELMO,927,90
7057553,231,9041,0,ELMO,927,90
7057553,221,9041,0,ELMO,927,90
7057553,309,9041,0,ELMO,927,90
7057553,220,9041,0,ELMO,927,90
7057553,209,9041,0,ELMO,927,90
7057553,401,9041,0,ELMO,927,90
7057553,305,9041,0,ELMO,927,90
7057553,239,9041,0,ELMO,927,90
7057553,406,9041,0,ELMO,927,90
7057553,201,9041,0,ELMO,927,90
7057553,249,9041,0,ELMO,927,90
7057554,307,9042,0,ELMO,927,90
7057554,420,9042,0,ELMO,927,90
7057554,246,9042,0,ELMO,927,90
7057554,124,9042,0,ELMO,927,90
7057554,412,9042,0,ELMO,927,90
7057554,309,9042,0,ELMO,927,90
7057554,220,9042,0,ELMO,927,90
7057554,308,9042,0,ELMO,927,90
7057554,311,9042,0,ELMO,927,90
7057554,327,9042,0,ELMO,927,90
7057554,228,9042,0,ELMO,927,90
7057554,325,9042,0,ELMO,927,90
7057554,315,9042,0,ELMO,927,90
7057554,304,9042,0,ELMO,927,90
7057555,317,9048,0,ELMO,927,90
7057555,302,9048,0,ELMO,927,90
7057555,402,9048,0,ELMO,927,90
7057555,318,9048,0,ELMO,927,90
7057555,537,9048,0,ELMO,927,90
7057555,422,9048,0,ELMO,927,90
7057555,534,9048,0,ELMO,927,90
7057555,417,9048,0,ELMO,927,90
7057556,221,9044,0,ELMO,927,90
7057556,219,9044,0,ELMO,927,90
7057556,302,9044,0,ELMO,927,90
7057556,224,9044,0,ELMO,927,90
7057556,310,9044,0,ELMO,927,90
7057556,315,9044,0,ELMO,927,90
7057556,242,9044,0,ELMO,927,90
7057556,216,9044,0,ELMO,927,90
7057556,214,9044,0,ELMO,927,90
7057556,251,9044,0,ELMO,927,90
7057556,207,9044,0,ELMO,927,90
7057557,408,9045,0,ELMO,927,90
7057557,212,9045,0,ELMO,927,90
7057557,239,9045,0,ELMO,927,90
7057557,231,9045,0,ELMO,927,90
7057557,228,9045,0,ELMO,927,90
7057557,105,9045,0,ELMO,927,90
7057557,201,9045,0,ELMO,927,90
7057557,325,9045,0,ELMO,927,90
7057557,118,9045,0,ELMO,927,90
7057557,320,9045,0,ELMO,927,90
7057557,407,9045,0,ELMO,927,90
7057557,246,9045,0,ELMO,927,90
7057558,522,9050,0,ELMO,927,90
7057558,211,9050,0,ELMO,927,90
7057558,321,9050,0,ELMO,927,90
7057558,230,9050,0,ELMO,927,90
7057558,318,9050,0,ELMO,927,90
7057558,411,9050,0,ELMO,927,90
7057558,317,9050,0,ELMO,927,90
7057558,248,9050,0,ELMO,927,90
7057558,231,9050,0,ELMO,927,90
7057558,105,9050,0,ELMO,927,90
7057559,521,9043,0,ELMO,927,90
7057559,224,9043,0,ELMO,927,90
7057559,218,9043,0,ELMO,927,90
7057559,307,9043,0,ELMO,927,90
7057559,118,9043,0,ELMO,927,90
7057559,239,9043,0,ELMO,927,90
7057559,105,9043,0,ELMO,927,90
7057559,408,9043,0,ELMO,927,90
7057559,401,9043,0,ELMO,927,90
7057559,246,9043,0,ELMO,927,90
7057559,315,9043,0,ELMO,927,90
7057559,407,9043,0,ELMO,927,90
7057559,207,9043,0,ELMO,927,90
7057559,124,9043,0,ELMO,927,90
7057560,537,9040,0,ELMO,927,90
7057560,240,9040,0,ELMO,927,90
7057560,220,9040,0,ELMO,927,90
7057560,226,9040,0,ELMO,927,90
7057560,305,9040,0,ELMO,927,90
7057560,245,9040,0,ELMO,927,90
7057560,241,9040,0,ELMO,927,90
7057560,534,9040,0,ELMO,927,90
7057560,215,9040,0,ELMO,927,90
7057560,229,9040,0,ELMO,927,90
7057560,312,9040,0,ELMO,927,90
7057560,249,9040,0,ELMO,927,90
7057560,225,9040,0,ELMO,927,90
7057560,209,9040,0,ELMO,927,90
7057560,223,9040,0,ELMO,927,90
7057560,204,9040,0,ELMO,927,90
7057561,103,9047,0,ELMO,927,90
7057561,122,9047,0,ELMO,927,90
7057561,243,9047,0,ELMO,927,90
7057561,235,9047,0,ELMO,927,90
7057561,401,9047,0,ELMO,927,90
7057561,209,9047,0,ELMO,927,90
7057561,325,9047,0,ELMO,927,90
7057561,246,9047,0,ELMO,927,90
7057561,532,9047,0,ELMO,927,90
7057561,406,9047,0,ELMO,927,90
7057561,523,9047,0,ELMO,927,90
7057561,225,9047,0,ELMO,927,90
7057562,305,9041,0,ELMO,927,90
7057562,239,9041,0,ELMO,927,90
7057562,201,9041,0,ELMO,927,90
7057562,249,9041,0,ELMO,927,90
7057562,406,9041,0,ELMO,927,90
7057562,309,9041,0,ELMO,927,90
7057562,231,9041,0,ELMO,927,90
7057562,221,9041,0,ELMO,927,90
7057562,225,9041,0,ELMO,927,90
7057562,220,9041,0,ELMO,927,90
7057562,209,9041,0,ELMO,927,90
7057562,242,9041,0,ELMO,927,90
7057562,401,9041,0,ELMO,927,90
7057563,308,9042,0,ELMO,927,90
7057563,246,9042,0,ELMO,927,90
7057563,304,9042,0,ELMO,927,90
7057563,228,9042,0,ELMO,927,90
7057563,124,9042,0,ELMO,927,90
7057563,408,9042,0,ELMO,927,90
7057563,216,9042,0,ELMO,927,90
7057563,220,9042,0,ELMO,927,90
7057563,315,9042,0,ELMO,927,90
7057563,307,9042,0,ELMO,927,90
7057563,302,9042,0,ELMO,927,90
7057563,309,9042,0,ELMO,927,90
7057563,311,9042,0,ELMO,927,90
7057563,420,9042,0,ELMO,927,90
7057563,407,9042,0,ELMO,927,90
7057563,412,9042,0,ELMO,927,90
7057563,325,9042,0,ELMO,927,90
7057563,327,9042,0,ELMO,927,90
7057564,417,9048,0,ELMO,927,90
7057564,537,9048,0,ELMO,927,90
7057564,534,9048,0,ELMO,927,90
7057564,302,9048,0,ELMO,927,90
7057564,317,9048,0,ELMO,927,90
7057564,318,9048,0,ELMO,927,90
7057564,422,9048,0,ELMO,927,90
7057564,402,9048,0,ELMO,927,90
7057564,233,9048,0,ELMO,927,90
7057565,251,9044,0,ELMO,927,90
7057565,302,9044,0,ELMO,927,90
7057565,310,9044,0,ELMO,927,90
7057565,207,9044,0,ELMO,927,90
7057565,214,9044,0,ELMO,927,90
7057565,221,9044,0,ELMO,927,90
7057565,224,9044,0,ELMO,927,90
7057565,242,9044,0,ELMO,927,90
7057565,216,9044,0,ELMO,927,90
7057565,315,9044,0,ELMO,927,90
7057565,219,9044,0,ELMO,927,90
7057566,228,9045,0,ELMO,927,90
7057566,407,9045,0,ELMO,927,90
7057566,246,9045,0,ELMO,927,90
7057566,408,9045,0,ELMO,927,90
7057566,239,9045,0,ELMO,927,90
7057566,201,9045,0,ELMO,927,90
7057566,231,9045,0,ELMO,927,90
7057566,212,9045,0,ELMO,927,90
7057566,320,9045,0,ELMO,927,90
7057566,325,9045,0,ELMO,927,90
7057566,105,9045,0,ELMO,927,90
7057566,118,9045,0,ELMO,927,90
7057567,231,9050,0,ELMO,927,90
7057567,219,9050,0,ELMO,927,90
7057567,211,9050,0,ELMO,927,90
7057567,317,9050,0,ELMO,927,90
7057567,224,9050,0,ELMO,927,90
7057567,411,9050,0,ELMO,927,90
7057567,105,9050,0,ELMO,927,90
7057567,318,9050,0,ELMO,927,90
7057567,248,9050,0,ELMO,927,90
7057567,321,9050,0,ELMO,927,90
7057567,522,9050,0,ELMO,927,90
7057568,307,9043,0,ELMO,927,90
7057568,246,9043,0,ELMO,927,90
7057568,118,9043,0,ELMO,927,90
7057568,407,9043,0,ELMO,927,90
7057568,249,9043,0,ELMO,927,90
7057568,124,9043,0,ELMO,927,90
7057568,408,9043,0,ELMO,927,90
7057568,401,9043,0,ELMO,927,90
7057568,305,9043,0,ELMO,927,90
7057568,521,9043,0,ELMO,927,90
7057568,224,9043,0,ELMO,927,90
7057568,218,9043,0,ELMO,927,90
7057569,102,9040,0,ELMO,927,90
7057569,214,9040,0,ELMO,927,90
7057569,310,9040,0,ELMO,927,90
7057569,249,9040,0,ELMO,927,90
7057569,308,9040,0,ELMO,927,90
7057569,226,9040,0,ELMO,927,90
7057569,223,9040,0,ELMO,927,90
7057569,220,9040,0,ELMO,927,90
7057569,245,9040,0,ELMO,927,90
7057569,204,9040,0,ELMO,927,90
7057569,312,9040,0,ELMO,927,90
7057569,229,9040,0,ELMO,927,90
7057569,215,9040,0,ELMO,927,90
7057569,305,9040,0,ELMO,927,90
7057570,225,9047,0,ELMO,927,90
7057570,523,9047,0,ELMO,927,90
7057570,246,9047,0,ELMO,927,90
7057570,235,9047,0,ELMO,927,90
7057570,325,9047,0,ELMO,927,90
7057570,209,9047,0,ELMO,927,90
7057570,401,9047,0,ELMO,927,90
7057570,243,9047,0,ELMO,927,90
7057570,532,9047,0,ELMO,927,90
7057570,122,9047,0,ELMO,927,90
7057570,103,9047,0,ELMO,927,90
7057570,406,9047,0,ELMO,927,90
7057571,240,9041,0,ELMO,927,90
7057571,205,9041,0,ELMO,927,90
7057571,309,9041,0,ELMO,927,90
7057571,105,9041,0,ELMO,927,90
7057571,220,9041,0,ELMO,927,90
7057571,401,9041,0,ELMO,927,90
7057571,209,9041,0,ELMO,927,90
7057571,221,9041,0,ELMO,927,90
7057571,242,9041,0,ELMO,927,90
7057571,225,9041,0,ELMO,927,90
7057571,239,9041,0,ELMO,927,90
7057571,201,9041,0,ELMO,927,90
7057571,406,9041,0,ELMO,927,90
7057572,307,9042,0,ELMO,927,90
7057572,302,9042,0,ELMO,927,90
7057572,308,9042,0,ELMO,927,90
7057572,216,9042,0,ELMO,927,90
7057572,408,9042,0,ELMO,927,90
7057572,304,9042,0,ELMO,927,90
7057572,325,9042,0,ELMO,927,90
7057572,124,9042,0,ELMO,927,90
7057572,309,9042,0,ELMO,927,90
7057572,407,9042,0,ELMO,927,90
7057572,220,9042,0,ELMO,927,90
7057572,228,9042,0,ELMO,927,90
7057572,315,9042,0,ELMO,927,90
7057572,327,9042,0,ELMO,927,90
7057572,311,9042,0,ELMO,927,90
7057572,246,9042,0,ELMO,927,90
7057572,420,9042,0,ELMO,927,90
7057572,412,9042,0,ELMO,927,90
7057573,402,9048,0,ELMO,927,90
7057573,422,9048,0,ELMO,927,90
7057573,317,9048,0,ELMO,927,90
7057573,302,9048,0,ELMO,927,90
7057573,233,9048,0,ELMO,927,90
7057573,318,9048,0,ELMO,927,90
7057573,417,9048,0,ELMO,927,90
7057573,537,9048,0,ELMO,927,90
7057573,534,9048,0,ELMO,927,90
7057574,219,9044,0,ELMO,927,90
7057574,310,9044,0,ELMO,927,90
7057574,242,9044,0,ELMO,927,90
7057574,302,9044,0,ELMO,927,90
7057574,218,9044,0,ELMO,927,90
7057574,224,9044,0,ELMO,927,90
7057574,251,9044,0,ELMO,927,90
7057574,204,9044,0,ELMO,927,90
7057574,221,9044,0,ELMO,927,90
7057574,207,9044,0,ELMO,927,90
7057574,315,9044,0,ELMO,927,90
7057574,229,9044,0,ELMO,927,90
7057574,214,9044,0,ELMO,927,90
7057574,216,9044,0,ELMO,927,90
7057575,105,9045,0,ELMO,927,90
7057575,246,9045,0,ELMO,927,90
7057575,228,9045,0,ELMO,927,90
7057575,325,9045,0,ELMO,927,90
7057575,231,9045,0,ELMO,927,90
7057575,407,9045,0,ELMO,927,90
7057575,408,9045,0,ELMO,927,90
7057575,118,9045,0,ELMO,927,90
7057575,212,9045,0,ELMO,927,90
7057575,320,9045,0,ELMO,927,90
7057575,201,9045,0,ELMO,927,90
7057575,239,9045,0,ELMO,927,90
7057576,321,9050,0,ELMO,927,90
7057576,522,9050,0,ELMO,927,90
7057576,211,9050,0,ELMO,927,90
7057576,224,9050,0,ELMO,927,90
7057576,231,9050,0,ELMO,927,90
7057576,219,9050,0,ELMO,927,90
7057576,411,9050,0,ELMO,927,90
7057576,318,9050,0,ELMO,927,90
7057576,317,9050,0,ELMO,927,90
7057576,105,9050,0,ELMO,927,90
7057576,248,9050,0,ELMO,927,90
7057577,246,9043,0,ELMO,927,90
7057577,305,9043,0,ELMO,927,90
7057577,401,9043,0,ELMO,927,90
7057577,521,9043,0,ELMO,927,90
7057577,307,9043,0,ELMO,927,90
7057577,408,9043,0,ELMO,927,90
7057577,218,9043,0,ELMO,927,90
7057577,124,9043,0,ELMO,927,90
7057577,224,9043,0,ELMO,927,90
7057577,118,9043,0,ELMO,927,90
7057577,407,9043,0,ELMO,927,90
7057577,249,9043,0,ELMO,927,90
7057578,308,9040,0,ELMO,927,90
7057578,229,9040,0,ELMO,927,90
7057578,102,9040,0,ELMO,927,90
7057578,245,9040,0,ELMO,927,90
7057578,312,9040,0,ELMO,927,90
7057578,226,9040,0,ELMO,927,90
7057578,204,9040,0,ELMO,927,90
7057578,215,9040,0,ELMO,927,90
7057578,223,9040,0,ELMO,927,90
7057578,310,9040,0,ELMO,927,90
7057578,305,9040,0,ELMO,927,90
7057578,220,9040,0,ELMO,927,90
7057578,249,9040,0,ELMO,927,90
7057578,214,9040,0,ELMO,927,90
7057579,243,9047,0,ELMO,927,90
7057579,422,9047,0,ELMO,927,90
7057579,406,9047,0,ELMO,927,90
7057579,325,9047,0,ELMO,927,90
7057579,235,9047,0,ELMO,927,90
7057579,402,9047,0,ELMO,927,90
7057579,532,9047,0,ELMO,927,90
7057579,523,9047,0,ELMO,927,90
7057579,246,9047,0,ELMO,927,90
7057579,103,9047,0,ELMO,927,90
7057579,122,9047,0,ELMO,927,90
7057579,401,9047,0,ELMO,927,90
7057579,225,9047,0,ELMO,927,90
7057579,209,9047,0,ELMO,927,90
7057580,220,9041,0,ELMO,927,90
7057580,221,9041,0,ELMO,927,90
7057580,225,9041,0,ELMO,927,90
7057580,239,9041,0,ELMO,927,90
7057580,530,9041,0,ELMO,927,90
7057580,105,9041,0,ELMO,927,90
7057580,309,9041,0,ELMO,927,90
7057580,201,9041,0,ELMO,927,90
7057580,401,9041,0,ELMO,927,90
7057580,205,9041,0,ELMO,927,90
7057580,411,9041,0,ELMO,927,90
7057580,209,9041,0,ELMO,927,90
7057580,406,9041,0,ELMO,927,90
7057580,240,9041,0,ELMO,927,90
7057580,242,9041,0,ELMO,927,90
7057581,311,9042,0,ELMO,927,90
7057581,309,9042,0,ELMO,927,90
7057581,220,9042,0,ELMO,927,90
7057581,420,9042,0,ELMO,927,90
7057581,124,9042,0,ELMO,927,90
7057581,307,9042,0,ELMO,927,90
7057581,304,9042,0,ELMO,927,90
7057581,325,9042,0,ELMO,927,90
7057581,216,9042,0,ELMO,927,90
7057581,408,9042,0,ELMO,927,90
7057581,327,9042,0,ELMO,927,90
7057581,246,9042,0,ELMO,927,90
7057581,407,9042,0,ELMO,927,90
7057581,302,9042,0,ELMO,927,90
7057581,308,9042,0,ELMO,927,90
7057581,315,9042,0,ELMO,927,90
7057581,412,9042,0,ELMO,927,90
7057581,228,9042,0,ELMO,927,90
7057582,233,9048,0,ELMO,927,90
7057582,317,9048,0,ELMO,927,90
7057582,402,9048,0,ELMO,927,90
7057582,302,9048,0,ELMO,927,90
7057582,231,9048,0,ELMO,927,90
7057582,422,9048,0,ELMO,927,90
7057582,534,9048,0,ELMO,927,90
7057582,239,9048,0,ELMO,927,90
7057582,417,9048,0,ELMO,927,90
7057582,318,9048,0,ELMO,927,90
7057582,537,9048,0,ELMO,927,90
7057583,214,9044,0,ELMO,927,90
7057583,310,9044,0,ELMO,927,90
7057583,315,9044,0,ELMO,927,90
7057583,240,9044,0,ELMO,927,90
7057583,216,9044,0,ELMO,927,90
7057583,219,9044,0,ELMO,927,90
7057583,218,9044,0,ELMO,927,90
7057583,241,9044,0,ELMO,927,90
7057583,302,9044,0,ELMO,927,90
7057583,207,9044,0,ELMO,927,90
7057583,242,9044,0,ELMO,927,90
7057583,221,9044,0,ELMO,927,90
7057583,224,9044,0,ELMO,927,90
7057583,251,9044,0,ELMO,927,90
7057584,246,9045,0,ELMO,927,90
7057584,239,9045,0,ELMO,927,90
7057584,407,9045,0,ELMO,927,90
7057584,228,9045,0,ELMO,927,90
7057584,320,9045,0,ELMO,927,90
7057584,231,9045,0,ELMO,927,90
7057584,408,9045,0,ELMO,927,90
7057584,201,9045,0,ELMO,927,90
7057584,105,9045,0,ELMO,927,90
7057584,325,9045,0,ELMO,927,90
7057584,212,9045,0,ELMO,927,90
7057584,118,9045,0,ELMO,927,90
7057585,522,9050,0,ELMO,927,90
7057585,219,9050,0,ELMO,927,90
7057585,317,9050,0,ELMO,927,90
7057585,248,9050,0,ELMO,927,90
7057585,318,9050,0,ELMO,927,90
7057585,224,9050,0,ELMO,927,90
7057585,250,9050,0,ELMO,927,90
7057585,221,9050,0,ELMO,927,90
7057585,109,9050,0,ELMO,927,90
7057585,321,9050,0,ELMO,927,90
7057585,211,9050,0,ELMO,927,90
7057585,231,9050,0,ELMO,927,90
7057585,105,9050,0,ELMO,927,90
7057585,411,9050,0,ELMO,927,90
7057586,224,9043,0,ELMO,927,90
7057586,124,9043,0,ELMO,927,90
7057586,315,9043,0,ELMO,927,90
7057586,522,9043,0,ELMO,927,90
7057586,207,9043,0,ELMO,927,90
7057586,305,9043,0,ELMO,927,90
7057586,249,9043,0,ELMO,927,90
7057586,218,9043,0,ELMO,927,90
7057586,408,9043,0,ELMO,927,90
7057586,417,9043,0,ELMO,927,90
7057586,407,9043,0,ELMO,927,90
7057586,246,9043,0,ELMO,927,90
7057586,307,9043,0,ELMO,927,90
7057586,118,9043,0,ELMO,927,90
7057586,521,9043,0,ELMO,927,90
7057586,401,9043,0,ELMO,927,90
7057587,223,9040,0,ELMO,927,90
7057587,305,9040,0,ELMO,927,90
